caseid,wgt,month,year,trips,des_name,des_address,des_primary_city,des_secondary_city,des_state,des_county,des_zipcode,site_id_agg,lat_lon_des,lat_lon_des_agg,days,days_recreation,travel_others,travel_others_num,mode_chosen,car_rental,travel_mode,travel_mode_other
81642762,2018.034,2,2013,1,"","","VENICE","","FL","SARASOTA","",53,"27.0994N,82.4500W","27.1316N,82.4735W",30,8,2,0,"Plane",2,2,"-1"
81650413,8017.96,10,2012,1,"","","PALM BEACH","","FL","PALM BEACH","",67,"26.7028N,80.0366W","26.7159N,80.0331W",4,2,2,1,"Car",-1,1,"-1"
81694903,8218.036,11,2012,1,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",5,3,2,3,"Car",-1,1,"-1"
81694903,4851.126,8,2012,1,"AMELIA ISLAND STATE PARK","","","","FL","","",81,"30.5209N,81.4402W","30.6699N,81.4636W",6,4,2,3,"Car",-1,1,"-1"
81700224,12722.52,9,2012,1,"","","MEXICO BEACH","","FL","BAY","",33,"29.9412N,85.4083W","29.9412N,85.4083W",7,2,2,4,"Car",-1,1,"-1"
81724622,2004.95,7,2012,1,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",7,4,2,7,"Car",-1,1,"-1"
81777682,3436.349,10,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",30,5,1,-1,"Car",-1,1,"-1"
81783852,3951.996,1,2013,1,"","","PORT CHARLOTTE","","FL","CHARLOTTE","",56,"26.9834N,82.1016W","26.9834N,82.1016W",8,2,2,4,"Car",-1,1,"-1"
81793691,1165.976,10,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",9,6,2,1,"Car",-1,1,"-1"
81805307,11847.52,10,2012,1,"","","PENSACOLA","","FL","ESCAMBIA","",-1,"","",14,6,2,1,"Car",-1,1,"-1"
81812789,3227.148,12,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",14,4,2,1,"Plane",2,2,"-1"
81815146,26974.93,9,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",4,3,2,1,"Plane",2,2,"-1"
81817243,14991.84,12,2012,1,"","","DELRAY BEACH","","FL","PALM BEACH","",66,"26.4643N,80.0741W","26.4728N,80.0557W",8,3,2,4,"Plane",1,2,"-1"
81827916,65514.78,9,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",6,2,2,1,"Plane",2,2,"-1"
81874303,1167.332,9,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",14,3,2,1,"Car",-1,1,"-1"
81876594,7425.504,12,2012,1,"","","WEST PALM BEACH","","FL","PALM BEACH","",67,"26.7143N,80.0526W","26.7159N,80.0331W",7,3,1,-1,"Plane",2,2,"-1"
81876594,3712.752,7,2012,1,"","","WEST PALM BEACH","","FL","PALM BEACH","",67,"26.7143N,80.0526W","26.7159N,80.0331W",4,3,-9,-1,"Plane",2,2,"-1"
81905757,12939.14,12,2012,1,"","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",16,10,1,-1,"Car",-1,1,"-1"
81905757,12939.14,11,2012,.06742556,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",,,,,"",,,""
81905757,12939.14,10,2012,.09377928,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",,,,,"",,,""
81905757,12939.14,12,2012,.07735447,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",,,,,"",,,""
81905757,6469.569,7,2012,.29867119,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",,,,,"",,,""
81905757,6469.569,7,2012,.29867119,"DESTIN BEACH","","DESTIN","","FL","","",27,"30.3845N,86.4968W","30.3929N,86.4957W",,,,,"",,,""
81905757,7757.637,8,2012,.32046573,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",,,,,"",,,""
81905757,12939.14,9,2012,.14230378,"DESTIN BEACH","","DESTIN","","FL","","",27,"30.3845N,86.4968W","30.3929N,86.4957W",,,,,"",,,""
81905757,7757.637,8,2012,.32046573,"DESTIN BEACH","","DESTIN","","FL","","",27,"30.3845N,86.4968W","30.3929N,86.4957W",,,,,"",,,""
81905757,12939.14,9,2012,.14230378,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",,,,,"",,,""
81905757,12939.14,12,2012,.07735447,"DESTIN BEACH","","DESTIN","","FL","","",27,"30.3845N,86.4968W","30.3929N,86.4957W",,,,,"",,,""
81905757,12939.14,10,2012,.09377928,"DESTIN BEACH","","DESTIN","","FL","","",27,"30.3845N,86.4968W","30.3929N,86.4957W",,,,,"",,,""
81905757,12939.14,11,2012,.06742556,"DESTIN BEACH","","DESTIN","","FL","","",27,"30.3845N,86.4968W","30.3929N,86.4957W",,,,,"",,,""
81911637,5073.144,8,2012,1,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",4,4,2,1,"Plane",1,2,"-1"
81924860,3857.771,9,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",5,3,2,1,"Car",-1,1,"-1"
81925616,5992.454,7,2012,1,"","","SUNRISE","","FL","BROWARD","",64,"26.1687N,80.2949W","26.0088N,80.1250W",12,5,2,3,"Car",-1,1,"-1"
81967250,1709.82,7,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",7,5,2,2,"Car",-1,1,"-1"
81973000,3014.296,7,2012,1,"","","AMELIA ISLAND","FERNANDINA BEACH","FL","","",81,"30.5893N,81.4572W","30.6699N,81.4636W",10,9,2,1,"Car",-1,1,"-1"
81984529,2931.878,12,2012,1,"","","CORTEZ","","FL","MANATEE","",51,"27.4709N,82.6898W","27.5039N,82.7145W",17,12,2,4,"Plane",1,2,"-1"
81985085,5523.201,12,2012,1,"","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",10,5,1,-1,"Plane",1,2,"-1"
81994395,3869.46,9,2012,1,"","","SATELLITE BEACH","","FL","BREVARD","",72,"28.1723N,80.6033W","28.0683N,80.5646W",5,3,1,-1,"Plane",1,2,"-1"
82052162,4303.43,12,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",12,5,2,1,"Plane",1,2,"-1"
82054568,602.4847,7,2012,1,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",3,1,2,3,"Car",-1,1,"-1"
82074306,13025.73,10,2012,1,"","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",7,4,2,1,"Plane",1,2,"-1"
82141619,2749.799,10,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",8,4,2,2,"Car",-1,1,"-1"
82141619,1374.899,7,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",5,5,2,1,"Car",-1,1,"-1"
82149062,27515.75,1,2013,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",10,10,2,2,"Plane",2,2,"-1"
82153863,2531.313,7,2012,2,"","","DELRAY BEACH","","FL","PALM BEACH","",66,"26.4643N,80.0741W","26.4728N,80.0557W",,,,,"",,,""
82155728,1351.933,7,2012,1,"","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",7,5,2,1,"Car",-1,1,"-1"
82161774,12740.6,11,2012,1,"","","PORT SAINT LUCIE","","FL","ST. LUCIE","",69,"27.2741N,80.3633W","27.3546N,80.2472W",7,2,2,1,"Plane",1,2,"-1"
82167084,2179.432,1,2013,1,"","","INDIAN ROCKS BEACH","","FL","PINELLAS","",45,"27.8980N,82.8461W","27.8506N,82.8443W",9,4,2,3,"Car",-1,1,"-1"
82167084,2158.249,7,2012,1,"","","INDIAN ROCKS BEACH","","FL","PINELLAS","",45,"27.8980N,82.8461W","27.8506N,82.8443W",9,4,2,3,"Car",-1,1,"-1"
82215855,2934.296,11,2012,1,"","","ATLANTIC BEACH","","FL","DUVAL","",79,"30.3316N,81.4027W","30.2887N,81.3917W",8,5,2,1,"Car",-1,1,"-1"
82215855,2934.296,9,2012,1,"","","ATLANTIC BEACH","","FL","DUVAL","",79,"30.3316N,81.4027W","30.2887N,81.3917W",7,4,2,1,"Plane",2,2,"-1"
82289061,2934.296,9,2012,1,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",14,12,2,1,"Car",-1,1,"-1"
82289061,1467.148,7,2012,.39224484,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",6,4,1,-1,"Car",-1,1,"-1"
82289061,2934.296,9,2012,.18688754,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",6,4,1,-1,"Car",-1,1,"-1"
82289061,1648.032,8,2012,.42086762,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",6,4,1,-1,"Car",-1,1,"-1"
82289061,1648.032,8,2012,2.5252057,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",,,,,"",,,""
82289061,2934.296,9,2012,1.1213252,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",,,,,"",,,""
82289061,1467.148,7,2012,2.3534691,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",,,,,"",,,""
82324542,15967.42,11,2012,1,"","","DELRAY BEACH","","FL","PALM BEACH","",66,"26.4643N,80.0741W","26.4728N,80.0557W",8,4,2,3,"Car",-1,1,"-1"
82328492,2128.952,8,2012,.37471731,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,,,,"",,,""
82328492,2128.952,8,2012,.37471731,"","","CORAL GABLES","","FL","MIAMI-DADE","",63,"25.7492N,80.2629W","25.7930N,80.1349W",,,,,"",,,""
82328492,3503.249,10,2012,.10965516,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,,,,"",,,""
82328492,3503.249,9,2012,.16639436,"","","CORAL GABLES","","FL","MIAMI-DADE","",63,"25.7492N,80.2629W","25.7930N,80.1349W",,,,,"",,,""
82328492,3503.249,10,2012,.10965516,"","","CORAL GABLES","","FL","MIAMI-DADE","",63,"25.7492N,80.2629W","25.7930N,80.1349W",,,,,"",,,""
82328492,3503.249,9,2012,.16639436,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,,,,"",,,""
82328492,1751.625,7,2012,.34923318,"","","CORAL GABLES","","FL","MIAMI-DADE","",63,"25.7492N,80.2629W","25.7930N,80.1349W",,,,,"",,,""
82328492,1751.625,7,2012,.34923318,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,,,,"",,,""
82336442,1088.466,12,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",5,2,2,1,"Plane",2,2,"-1"
82382421,17869.66,12,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",4,2,2,3,"Car",-1,1,"-1"
82395980,8198.363,8,2012,1,"","","CRESCENT BEACH","","FL","ST. JOHNS","",78,"29.7706N,81.2548W","29.8545N,81.2797W",7,6,2,1,"Car",-1,1,"-1"
82436016,4312.87,12,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",7,6,2,4,"Car",-1,1,"-1"
82438841,49799.02,9,2012,1,"","","BRADENTON","","FL","MANATEE","",50,"27.4955N,82.5780W","27.5157N,82.5729W",3,1,2,1,"Car",-1,1,"-1"
82439709,166769.6,12,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",9,7,2,1,"Car",-1,1,"-1"
82444208,40869.67,8,2012,1,"","","BOCA GRANDE","FORT LAUDERDALE","FL","","",55,"26.7487N,82.2600W","26.8000N,82.2774W",7,6,2,1,"Plane",2,2,"-1"
82460776,7269.928,2,2013,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",10,4,2,2,"Car",-1,1,"-1"
82462154,30804.42,1,2013,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",5,1,2,1,"",2,91,"TRAIN"
82470953,4329.505,10,2012,1,"","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",4,3,2,2,"Car",-1,1,"-1"
82495675,37537.98,1,2013,1,"","","FORT MYERS BEACH","","FL","LEE","",57,"26.4486N,81.9427W","26.4486N,81.9427W",10,6,2,1,"Plane",1,2,"-1"
82535900,2934.296,9,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",4,2,2,1,"Car",-1,1,"-1"
82563499,4052.085,7,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",5,3,2,1,"Plane",1,2,"-1"
82563752,5062.625,11,2012,1,"","","SARASOTA","","FL","SARASOTA","",52,"27.3388N,82.5396W","27.2619N,82.5483W",5,2,2,1,"Plane",1,2,"-1"
82593946,1437.094,1,2013,1,"","","WESLACO","","TX","","",1,"26.1592N,97.9906W","26.1184N,97.1698W",-8,-1,2,1,"Car",-1,1,"-1"
82673491,2016.514,1,2013,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",9,9,2,1,"Plane",2,2,"-1"
82679176,6751.875,1,2013,1,"","","ISLAMORADA","","FL","MONROE","",62,"24.9244N,80.6279W","24.9602N,80.5678W",8,3,2,1,"Plane",1,2,"-1"
82760739,5485.089,11,2012,1,"","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",5,3,2,1,"Car",-1,1,"-1"
82795160,18344.65,9,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",5,3,2,3,"Plane",1,2,"-1"
82836474,12883.53,9,2012,1,"","","SEBASTIAN","","FL","INDIAN RIVER","",71,"27.8171N,80.4751W","27.6388N,80.3942W",7,3,2,1,"Plane",1,2,"-1"
82852924,1376.498,7,2012,1,"","","TITUSVILLE","","FL","BREVARD","",73,"28.6080N,80.8079W","28.3175N,80.6100W",6,2,1,-1,"Car",-1,1,"-1"
82854928,7928.616,7,2012,1,"","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",5,3,2,1,"Plane",2,2,"-1"
82865586,3890.137,7,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",7,7,2,2,"Car",-1,1,"-1"
82887645,2179.398,1,2013,1,"","","VENICE","","FL","","",53,"27.0994N,82.4500W","27.1316N,82.4735W",6,2,2,2,"Plane",2,2,"-1"
82893244,5772.967,2,2013,1,"","","CAPE SAN BLAS","SAINT VINCENT ISLAND","FL","","",34,"29.6639N,85.3552W","29.8122N,85.3035W",6,2,1,-1,"Car",-1,1,"-1"
82894652,4323.958,7,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",8,8,2,1,"Car",-1,1,"-1"
82914970,5107.474,11,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",11,7,2,3,"Plane",1,2,"-1"
82946270,13025.73,9,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",8,2,2,1,"Plane",2,2,"-1"
82959403,6922.389,11,2012,1,"","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",4,4,2,2,"Car",-1,1,"-1"
82959403,3811.765,8,2012,1,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",2,1,2,2,"Car",-1,1,"-1"
82962515,2139.471,7,2012,1,"PERDIDO KEY STATE PARK","","PENSACOLA","","FL","","",22,"30.2958N,87.4596W","30.3085N,87.4268W",4,2,2,1,"Car",-1,1,"-1"
82970006,5405.582,12,2012,1,"","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",9,7,2,1,"Plane",2,2,"-1"
82993582,1765.975,2,2013,1,"","","BRADENTON","","FL","MANATEE","",50,"27.4955N,82.5780W","27.5157N,82.5729W",30,5,2,1,"Car",-1,1,"-1"
82997807,6182.717,8,2012,1,"","","SAINT GEORGE ISLAND","","FL","","",35,"29.6584N,84.8803W","29.6584N,84.8803W",7,6,2,6,"Car",-1,1,"-1"
83032901,1936.325,7,2012,1,"","","PENSACOLA","","FL","ESCAMBIA","",-1,"","",4,4,2,2,"Car",-1,1,"-1"
83036806,3139.021,8,2012,1,"","","TYBEE ISLAND","","GA","CHATHAM","",83,"32.0084N,80.8427W","31.8808N,81.1772W",5,3,2,2,"Car",-1,1,"-1"
83059177,67791.75,7,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",4,4,2,3,"Car",-1,1,"-1"
83061947,4914.173,10,2012,1,"","","SAINT AUGUSTINE","DAYTONA BEACH","FL","","",78,"29.8921N,81.3142W","29.8545N,81.2797W",14,5,2,1,"Car",-1,1,"-1"
83062001,12126,7,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",5,3,2,5,"Car",-1,1,"-1"
83073043,26220.85,7,2012,1,"","","BOCA RATON","","FL","PALM BEACH","",65,"26.3504N,80.0890W","26.2212N,80.0897W",5,3,1,-1,"Plane",2,2,"-1"
83108280,23964.62,2,2013,1,"","","HALLANDALE BEACH","","FL","BROWARD","",64,"25.9815N,80.1478W","26.0088N,80.1250W",4,2,1,-1,"Plane",1,2,"-1"
83124619,6899.673,1,2013,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",4,2,2,1,"Plane",2,2,"-1"
83132614,2897.59,11,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",6,6,2,1,"Car",-1,1,"-1"
83132614,1627.416,8,2012,1,"","","SAVANNAH","","GA","CHATHAM","",83,"32.0807N,81.0907W","31.8808N,81.1772W",8,6,2,1,"Car",-1,1,"-1"
83132614,1448.795,7,2012,1,"JEKYLL ISLAND","","","","GA","","",82,"31.0685N,81.4134W","31.1352N,81.4005W",14,14,2,1,"Car",-1,1,"-1"
83152041,5043.313,7,2012,1,"PADRE ISLAND NATIONAL SEASHORE","20420 PARK ROAD 22","CORPUS CHRISTI","","TX","NUECES","",2,"27.4241N,97.2991W","27.8628N,97.3391W",4,3,2,7,"Plane",2,2,"-1"
83154399,5523.201,10,2012,1,"","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",21,15,2,3,"Car",-1,1,"-1"
83162611,679.1807,8,2012,.27085512,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",,,,,"",,,""
83162611,601.6184,1,2013,.05747142,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",,,,,"",,,""
83162611,1167.332,10,2012,.07926151,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",,,,,"",,,""
83162611,583.666,7,2012,.25243455,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",,,,,"",,,""
83162611,1167.332,11,2012,.05698755,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",,,,,"",,,""
83162611,898.8626,2,2013,.06386634,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",,,,,"",,,""
83162611,1167.332,9,2012,.12027404,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",,,,,"",,,""
83162611,1167.332,12,2012,.0653794,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",,,,,"",,,""
83165920,4316.499,10,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",3,1,1,-1,"Plane",2,2,"-1"
83174623,7696.154,8,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,4,2,2,"Car",-1,1,"-1"
83233315,5577.567,7,2012,1,"","","SAINT PETERSBURG","","FL","","",-1,"","",3,1,2,3,"Car",-1,1,"-1"
83301728,2739.233,12,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",17,5,2,1,"Plane",2,2,"-1"
83301728,2739.233,11,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",6,3,2,1,"Plane",2,2,"-1"
83301728,2739.233,10,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",9,4,1,-1,"Plane",2,2,"-1"
83312210,20958.95,8,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",7,5,2,1,"Plane",1,2,"-1"
83312742,2597.45,7,2012,1,"","","CAPE CANAVERAL","","FL","BREVARD","",73,"28.3845N,80.6048W","28.3175N,80.6100W",10,8,2,4,"Plane",2,2,"-1"
83317738,6329.455,7,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",7,7,2,2,"Plane",1,2,"-1"
83318593,10905.27,10,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",12,5,2,1,"Plane",1,2,"-1"
83334632,12073.46,9,2012,1,"","","SAINT PETERSBURG","","FL","PINELLAS","",-1,"","",8,5,1,-1,"Plane",2,2,"-1"
83347409,16480.3,10,2012,1,"","","DELRAY BEACH","","FL","PALM BEACH","",66,"26.4643N,80.0741W","26.4728N,80.0557W",7,5,2,1,"Plane",2,2,"-1"
83348732,28671.22,8,2012,1,"","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",6,4,2,3,"Car",-1,1,"-1"
83351125,13250.29,9,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",7,7,2,3,"Plane",2,2,"-1"
83400416,5120.376,1,2013,1,"","","BONITA SPRINGS","","FL","LEE","",58,"26.3306N,81.7989W","26.2543N,81.8238W",14,7,2,1,"Plane",1,2,"-1"
83432314,2739.233,9,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",9,6,1,-1,"Plane",2,2,"-1"
83478518,7425.316,1,2013,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",10,7,2,1,"Plane",2,2,"-1"
83478518,7425.316,1,2013,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",14,10,2,1,"Plane",2,2,"-1"
83478518,14461.53,11,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",14,5,2,1,"Plane",2,2,"-1"
83478518,14461.53,10,2012,.20328344,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,,,,"",,,""
83478518,7230.766,7,2012,.64742347,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,,,,"",,,""
83478518,8166.863,8,2012,.69466706,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,,,,"",,,""
83478518,14461.53,11,2012,.14615701,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,,,,"",,,""
83478518,14461.53,9,2012,.30846901,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,,,,"",,,""
83488517,4221.489,12,2012,1,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",2,2,2,1,"Car",-1,1,"-1"
83489998,4928.351,1,2013,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",21,14,2,1,"Car",-1,1,"-1"
83490864,12740.6,12,2012,1,"","","AVENTURA","","FL","MIAMI-DADE","",64,"25.9686N,80.1446W","26.0088N,80.1250W",6,3,2,1,"Plane",1,2,"-1"
83490864,12740.6,10,2012,1,"","","AVENTURA","","FL","MIAMI-DADE","",64,"25.9686N,80.1446W","26.0088N,80.1250W",4,1,2,1,"Plane",1,2,"-1"
83522680,4329.577,11,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",5,4,2,2,"Plane",1,2,"-1"
83524965,3562.624,8,2012,1,"","","HOLLYWOOD","","FL","BROWARD","",64,"26.0104N,80.1600W","26.0088N,80.1250W",13,7,2,2,"Car",-1,1,"-1"
83540666,2117.638,8,2012,1,"","","SAINT AUGUSTINE","JACKSONVILLE","FL","","",78,"29.8921N,81.3142W","29.8545N,81.2797W",7,5,2,3,"Car",-1,1,"-1"
83541140,4009.899,12,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",6,3,2,3,"Car",-1,1,"-1"
83541140,4009.899,9,2012,1,"","","ROSEMARY BEACH","SEASIDE","FL","","",30,"30.2799N,86.0158W","30.2445N,85.9354W",4,3,2,3,"Car",-1,1,"-1"
83576441,1196.954,12,2012,1,"","","CAPE CORAL","","FL","LEE","",57,"26.6298N,81.9569W","26.4486N,81.9427W",7,5,1,-1,"Plane",2,2,"-1"
83582826,6385.296,7,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",6,2,2,5,"Plane",1,2,"-1"
83585984,2160.47,1,2013,1,"","","ISLANDIA","","FL","MIAMI-DADE","",62,"25.3733N,80.2447W","24.9602N,80.5678W",5,5,2,0,"Plane",2,2,"-1"
83585984,2139.471,7,2012,1,"","","APALACHICOLA","","FL","FRANKLIN","",35,"29.7255N,84.9870W","29.6584N,84.8803W",5,4,2,1,"Car",-1,1,"-1"
